source_row,set,bin,k,q_squared,x_b,t,phi_deg,phi,unp_beam_unp_target_xsec,unp_beam_unp_target_xsec_err,unp_beam_unp_target_xsec_errstat,unp_beam_unp_target_xsec_errsyst_plus,unp_beam_unp_target_xsec_errsyst_minus,xsec_diff,xsec_diff_err,xsec_diff_errstat,xsec_diff_errsyst_plus,xsec_diff_errsyst_minus,bsa_from_central_values,experiment_year,experiment,link,ReH,ReHt,ReE,ReEt,ImH,ImHt,ImE,ImEt,DVCS
5521,303,5,5.88,3.053,0.365,-0.342,82.1,1.4329153158873449,0.0350854,0.004986592991010997,0.00436728,0.00240686,0.00240686,0.0155557,0.004859514311296964,0.00379016,0.00304131,0.00304131,0.44336675654260743,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.43724,0.88663,1.8121,67.9944,2.41369,1.2852,0,0,0.004351549
5522,303,6,5.88,3.053,0.365,-0.341,97.2,1.696460032938488,0.0227343,0.003093920639092089,0.00253549,0.00177303,0.00177303,0.00706194,0.0025729302479468815,0.00215448,0.00140648,0.00140648,0.3106293134162917,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.43799,0.88896,1.81412,68.1913,2.41764,1.28635,0,0,0.004359651
5523,303,7,5.88,3.054,0.365,-0.341,112.2,1.9582594207376376,0.0204648,0.0026665012334893077,0.00206189,0.00169081,0.00169081,0.00800656,0.001872837833049087,0.00175583,0.0006516,0.0006516,0.39123568273327863,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.43799,0.88896,1.81412,68.1913,2.41764,1.28635,0,0,0.004355183
5524,303,8,5.88,3.056,0.365,-0.341,127.3,2.221804137788782,0.0237987,0.0041543924582302045,0.00304317,0.00282809,0.00282809,0.00212474,0.0025089382658535064,0.00246499,0.000467542,0.000467542,0.08927966653640745,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.43799,0.88896,1.81412,68.1913,2.41764,1.28635,0,0,0.004346265
5525,303,9,5.88,3.056,0.365,-0.341,142.4,2.4853488548399247,0.0184959,0.005383164247057672,0.00357722,0.00402268,0.00402268,0.00432291,0.003891533212359879,0.00303298,0.00243825,0.00243825,0.23372260879438148,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.43799,0.88896,1.81412,68.1913,2.41764,1.28635,0,0,0.004346265
5526,303,10,5.88,3.057,0.365,-0.341,172.5,3.0106929596902186,0.0249029,0.008553450591854727,0.00819492,0.00245047,0.00245047,0.0128531,0.007459090350471698,0.00711246,0.00224743,0.00224743,0.5161286436519441,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.43799,0.88896,1.81412,68.1913,2.41764,1.28635,0,0,0.004341815
5527,303,11,5.88,3.057,0.365,-0.341,187.5,-3.0106929596902186,0.0124158,0.004407085829536339,0.0039494,0.00195567,0.00195567,0.00336262,0.003642763441313339,0.003595,0.000587963,0.000587963,0.2708339374023422,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.43799,0.88896,1.81412,68.1913,2.41764,1.28635,0,0,0.004341815
5528,303,12,5.88,3.057,0.365,-0.341,202.6,-2.7471482426390743,0.0137934,0.0030308826291740496,0.00291853,0.000817577,0.000817577,0.000883598,0.002802514507598489,0.00253233,0.00120058,0.00120058,0.06405947772122898,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.43799,0.88896,1.81412,68.1913,2.41764,1.28635,0,0,0.004341815
5529,303,13,5.88,3.056,0.365,-0.341,217.6,-2.4853488548399247,0.0175196,0.0036634441553270603,0.00291854,0.00221426,0.00221426,-0.00533801,0.0029611829911878125,0.00252512,0.00154673,0.00154673,-0.3046878924176351,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.43799,0.88896,1.81412,68.1913,2.41764,1.28635,0,0,0.004346265
5530,303,14,5.88,3.056,0.365,-0.341,232.7,-2.221804137788782,0.0145577,0.0024729703811004287,0.00208457,0.00133047,0.00133047,-0.00232799,0.0019384400237172673,0.00179745,0.000725757,0.000725757,-0.15991468432513378,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.43799,0.88896,1.81412,68.1913,2.41764,1.28635,0,0,0.004346265
5531,303,15,5.88,3.054,0.365,-0.341,247.8,-1.9582594207376376,0.022971,0.0037037655262313787,0.00263702,0.00260077,0.00260077,-0.00754067,0.0027333192024533103,0.0022058,0.00161415,0.00161415,-0.32826912193635455,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.43799,0.88896,1.81412,68.1913,2.41764,1.28635,0,0,0.004355183
5532,303,16,5.88,3.053,0.365,-0.341,262.8,-1.696460032938488,0.0263705,0.003362859350285111,0.00280067,0.00186147,0.00186147,-0.00518596,0.0024523556334245245,0.00237837,0.000597833,0.000597833,-0.1966576287897461,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.43799,0.88896,1.81412,68.1913,2.41764,1.28635,0,0,0.004359651
5533,303,17,5.88,3.053,0.365,-0.342,277.9,-1.4329153158873449,0.0323379,0.004564855249862804,0.00368661,0.00269199,0.00269199,-0.0114987,0.004001991700303738,0.00315693,0.00245962,0.00245962,-0.35557967586021355,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.43724,0.88663,1.8121,67.9944,2.41369,1.2852,0,0,0.004351549
5534,303,18,5.88,3.053,0.365,-0.342,292.9,-1.1711159280881955,0.0381944,0.004879313516315589,0.00377753,0.00308836,0.00308836,-0.00115645,0.0037573790588254466,0.00309701,0.00212754,0.00212754,-0.030277998868944136,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.43724,0.88663,1.8121,67.9944,2.41369,1.2852,0,0,0.004351549
5535,303,19,5.88,3.054,0.364,-0.343,307.9,-0.9093165402890461,0.0707127,0.008187217310838891,0.00578457,0.0057939,0.0057939,-0.0185154,0.006055862602875002,0.00460557,0.0039322,0.0039322,-0.2618398109533365,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.43996,0.88403,1.81008,68.02642,2.41396,1.28611,0,0,0.004336414
5536,303,20,5.88,3.057,0.364,-0.343,322.9,-0.6475171524898966,0.080929,0.007263499400598861,0.00517944,0.00509233,0.00509233,-0.0256171,0.004825032096763709,0.00411778,0.00251492,0.00251492,-0.3165379530205489,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.43996,0.88403,1.81008,68.02642,2.41396,1.28611,0,0,0.004323106
5537,303,21,5.88,3.057,0.364,-0.344,337.7,-0.3892084231947347,0.113653,0.009322990139332982,0.00527865,0.00768466,0.00768466,-0.00465861,0.004159665612726581,0.00397104,0.00123841,0.00123841,-0.04098976709809683,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.4392,0.8817,1.80806,67.83103,2.41001,1.28495,0,0,0.004315076
5538,303,22,5.88,3.038,0.364,-0.343,352.5,-0.1308996938995747,0.127271,0.010056362392162486,0.005988,0.00807925,0.00807925,-0.00387111,0.005334774519283828,0.00451146,0.0028472,0.0028472,-0.03041627707804606,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.43996,0.88403,1.81008,68.02642,2.41396,1.28611,0,0,0.004408347
5539,304,0,5.88,2.944,0.365,-0.449,7.6,0.13264502315156895,0.145127,0.013046121879861464,0.00851969,0.00988009,0.00988009,0.017538,0.006629139596908485,0.00646992,0.00144417,0.00144417,0.12084587981560978,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34166,0.66646,1.61361,51.78818,2.03342,1.16772,0,0,0.004046171
5540,304,1,5.88,3.016,0.365,-0.45,22.5,0.39269908169872414,0.0986969,0.00869946633170679,0.00568842,0.00658199,0.00658199,0.0169155,0.005347235552180211,0.00439516,0.00304557,0.00304557,0.17138836174185815,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34066,0.66466,1.61191,51.67162,2.03023,1.16668,0,0,0.0037432
5541,304,2,5.88,3.057,0.364,-0.451,36.9,0.6440264939859077,0.06232,0.005142678816900779,0.00333187,0.00391737,0.00391737,0.0050911,0.0026782127964752912,0.00254616,0.000830598,0.000830598,0.0816928754813864,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34295,0.66222,1.61021,51.72881,2.02988,1.1672,0,0,0.003578295
5542,304,3,5.88,3.052,0.364,-0.45,51.9,0.9058258817850572,0.0389686,0.0037074272704531916,0.00280179,0.00242796,0.00242796,0.0072753,0.00259702348676326,0.00221742,0.00135188,0.00135188,0.18669646843869167,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34396,0.66403,1.61191,51.84526,2.03307,1.16825,0,0,0.00360268
5543,304,4,5.88,3.051,0.365,-0.449,67.0,1.1693705988362009,0.0231117,0.0029175419469135316,0.00177502,0.00231546,0.00231546,0.00682385,0.0018097972533131993,0.00148634,0.00103255,0.00103255,0.2952552170545655,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34166,0.66646,1.61361,51.78818,2.03342,1.16772,0,0,0.003615802
5544,304,5,5.88,3.051,0.365,-0.448,82.1,1.4329153158873449,0.0211991,0.0036260264048128495,0.00315522,0.0017868,0.0017868,0.00848853,0.00360996721724727,0.0029319,0.00210614,0.00210614,0.40041935742555107,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34267,0.66828,1.61531,51.90525,2.03662,1.16877,0,0,0.003621789
5545,304,6,5.88,3.052,0.365,-0.448,97.1,1.6947147036864945,0.0133745,0.0022252045242709714,0.00201766,0.000938394,0.000938394,0.00358189,0.0021747755349920597,0.00181776,0.0011939,0.0011939,0.2678148715839845,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34267,0.66828,1.61531,51.90525,2.03662,1.16877,0,0,0.003618063
5546,304,7,5.88,3.053,0.365,-0.448,112.2,1.9582594207376376,0.0106228,0.0016215533976866134,0.00139369,0.000828893,0.000828893,0.000555912,0.0012907036416234363,0.00117156,0.00054163,0.00054163,0.05233196520691343,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34267,0.66828,1.61531,51.90525,2.03662,1.16877,0,0,0.003614341
5547,304,8,5.88,3.054,0.365,-0.448,127.3,2.221804137788782,0.0103355,0.0018906968723275024,0.00167275,0.000881273,0.000881273,0.00143834,0.0015598487581073366,0.0014234,0.000638013,0.000638013,0.13916501378743168,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34267,0.66828,1.61531,51.90525,2.03662,1.16877,0,0,0.003610626
5548,304,9,5.88,3.055,0.365,-0.447,142.3,2.483603525587931,0.0023938,0.0009523685105892572,0.000833451,0.000460831,0.000460831,0.00109771,0.0010609841655392412,0.000881457,0.000590526,0.000590526,0.45856378979029155,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34367,0.67009,1.61701,52.02281,2.03982,1.16982,0,0,0.003612892
5549,304,10,5.88,3.056,0.365,-0.447,157.4,2.7471482426390743,0.00623503,0.0021854883602563523,0.00206536,0.000714596,0.000714596,0.000903628,0.0020046585574678296,0.00199011,0.000241077,0.000241077,0.1449276106129401,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34367,0.67009,1.61701,52.02281,2.03982,1.16982,0,0,0.003609181
5550,304,11,5.88,3.056,0.365,-0.447,172.5,3.0106929596902186,0.00419259,0.001831854699660702,0.00171777,0.000636363,0.000636363,-0.00104815,0.0017421274255300615,0.00172752,0.000225128,0.000225128,-0.2500005962901214,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34367,0.67009,1.61701,52.02281,2.03982,1.16982,0,0,0.003609181
5551,304,12,5.88,3.056,0.365,-0.447,187.5,-3.0106929596902186,0.00477748,0.0020288596100952873,0.0018638,0.000801574,0.000801574,-0.00172302,0.0019208421894161426,0.00189748,0.000298671,0.000298671,-0.3606545710290781,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34367,0.67009,1.61701,52.02281,2.03982,1.16982,0,0,0.003609181
5552,304,13,5.88,3.056,0.365,-0.447,202.6,-2.7471482426390743,0.0119143,0.002604398920405436,0.00250646,0.000707497,0.000707497,0.000504845,0.0020479083202353076,0.0020204,0.000334533,0.000334533,0.042373030727780904,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34367,0.67009,1.61701,52.02281,2.03982,1.16982,0,0,0.003609181
5553,304,14,5.88,3.054,0.365,-0.448,232.7,-2.221804137788782,0.00883431,0.002870398840196254,0.00165567,0.00234477,0.00234477,-0.00515067,0.0018871098331840678,0.00159416,0.00100987,0.00100987,-0.5830302536361075,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34267,0.66828,1.61531,51.90525,2.03662,1.16877,0,0,0.003610626
5554,304,15,5.88,3.053,0.365,-0.448,247.8,-1.9582594207376376,0.0156558,0.0028737441630040765,0.0026493,0.00111338,0.00111338,-0.0020344,0.0022311670328552273,0.00221831,0.00023918,0.00023918,-0.12994545152595205,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34267,0.66828,1.61531,51.90525,2.03662,1.16877,0,0,0.003614341
5555,304,16,5.88,3.052,0.365,-0.448,262.9,-1.6947147036864945,0.0124718,0.00203614467533621,0.00174142,0.00105515,0.00105515,-0.00257269,0.0017329596814017341,0.00156019,0.000754292,0.000754292,-0.20628056896358182,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34267,0.66828,1.61531,51.90525,2.03662,1.16877,0,0,0.003618063
5556,304,17,5.88,3.051,0.365,-0.448,277.9,-1.4329153158873449,0.0208523,0.0027897526205023985,0.0022665,0.00162656,0.00162656,-0.0046341,0.0020337104084446242,0.00191575,0.000682554,0.000682554,-0.22223447773147328,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34267,0.66828,1.61531,51.90525,2.03662,1.16877,0,0,0.003621789
5557,304,18,5.88,3.051,0.365,-0.449,293.0,-1.1693705988362009,0.0274224,0.0038584489221058765,0.00254326,0.00290163,0.00290163,-0.00703736,0.002148671728096454,0.00208176,0.000532039,0.000532039,-0.25662815800221717,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34166,0.66646,1.61361,51.78818,2.03342,1.16772,0,0,0.003615802
5558,304,19,5.88,3.052,0.364,-0.45,308.1,-0.9058258817850566,0.0323432,0.004203417692045367,0.00273373,0.00319303,0.00319303,-0.0101615,0.002436260926157336,0.00224396,0.000948689,0.000948689,-0.3141773232085879,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34396,0.66403,1.61191,51.84526,2.03307,1.16825,0,0,0.00360268
5559,304,20,5.88,3.057,0.364,-0.451,323.1,-0.6440264939859072,0.0662559,0.00573230836394903,0.00351487,0.00452825,0.00452825,-0.00411117,0.002859911212031066,0.00268563,0.000983099,0.000983099,-0.062049870275703745,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34295,0.66222,1.61021,51.72881,2.02988,1.1672,0,0,0.003578295
5560,304,21,5.88,3.016,0.365,-0.45,337.5,-0.39269908169872414,0.100129,0.00790411050540793,0.00458316,0.00643969,0.00643969,-0.0095603,0.003716226116869101,0.00346509,0.00134294,0.00134294,-0.09547983101798681,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34066,0.66466,1.61191,51.67162,2.03023,1.16668,0,0,0.0037432
5561,304,22,5.88,2.944,0.365,-0.449,352.4,-0.13264502315156945,0.147105,0.01503122477791148,0.00727971,0.0131508,0.0131508,-0.0123206,0.009114734312820094,0.00546693,0.00729322,0.00729322,-0.08375378131266781,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.34166,0.66646,1.61361,51.78818,2.03342,1.16772,0,0,0.004046171
5562,305,0,5.88,2.94,0.365,-0.608,22.9,0.3996803987067016,0.0938459,0.01001835361037431,0.00700368,0.00716351,0.00716351,0.0099559,0.0054062376327043745,0.00532349,0.000942263,0.000942263,0.10608774597505059,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.16905,0.42523,1.37386,37.931,1.59404,1.01272,0,0,0.003183978
5563,305,1,5.88,3.048,0.365,-0.611,36.7,0.6405358354819187,0.042386,0.004030147771546349,0.00249234,0.00316707,0.00316707,0.012491,0.0021507568638281733,0.00197981,0.000840302,0.000840302,0.2946963620063229,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.16565,0.42145,1.36987,37.73692,1.58692,1.01,0,0,0.002828141
5564,305,2,5.88,3.047,0.365,-0.609,51.8,0.9040805525330629,0.023828,0.002164276697883152,0.00152165,0.00153905,0.00153905,0.0050563,0.0013071413026234005,0.00120964,0.000495368,0.000495368,0.21219993285210675,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.16792,0.42397,1.37253,37.8661,1.59167,1.01182,0,0,0.002839203
5565,305,3,5.88,3.047,0.365,-0.607,66.9,1.1676252695842066,0.0143735,0.0016448451149272383,0.00130211,0.001005,0.001005,0.00363661,0.0012142171131395737,0.00110664,0.000499671,0.000499671,0.2530079660486312,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.17018,0.42649,1.3752,37.99611,1.59643,1.01363,0,0,0.00284736
5566,305,4,5.88,3.048,0.365,-0.606,82.0,1.4311699866353502,0.00673325,0.0012406963005296662,0.000913912,0.000839102,0.000839102,0.000754124,0.0008884697097335395,0.000826375,0.000326317,0.000326317,0.112,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.17132,0.42776,1.37654,38.06143,1.59882,1.01454,0,0,0.002848506
5567,305,5,5.88,3.05,0.365,-0.606,97.1,1.6947147036864945,0.00675617,0.0019759674655216368,0.00151598,0.00126738,0.00126738,0.000919816,0.0015779157846732507,0.0013994,0.000729039,0.000729039,0.13614459079626476,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.17132,0.42776,1.37654,38.06143,1.59882,1.01454,0,0,0.002842616
5568,305,6,5.88,3.052,0.365,-0.605,112.2,1.9582594207376376,0.00411172,0.0008479237733723474,0.000722915,0.000443135,0.000443135,-0.000402233,0.0009985721938057359,0.000664921,0.000745001,0.000745001,-0.09782597064002412,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.17245,0.42903,1.37788,38.12696,1.60121,1.01545,0,0,0.002840822
5569,305,7,5.88,3.053,0.365,-0.605,127.3,2.221804137788782,0.00758468,0.002090342474164461,0.00197242,0.000692164,0.000692164,0.00227698,0.0019078918403696264,0.00172157,0.000822343,0.000822343,0.3002077872764573,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.17245,0.42903,1.37788,38.12696,1.60121,1.01545,0,0,0.002837887
5570,305,8,5.88,3.054,0.365,-0.605,142.3,2.483603525587931,0.00910889,0.0050660127198024285,0.00422856,0.00278994,0.00278994,0.00693068,0.004915192778660874,0.00405165,0.00278267,0.00278267,0.7608698754733013,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.17245,0.42903,1.37788,38.12696,1.60121,1.01545,0,0,0.002834956
5571,305,9,5.88,3.055,0.365,-0.605,157.4,2.7471482426390743,0.0182152,0.014236209672015932,0.014079,0.00210984,0.00210984,-0.00398457,0.011907297897713822,0.01169,0.00226443,0.00226443,-0.21874972550397467,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.17245,0.42903,1.37788,38.12696,1.60121,1.01545,0,0,0.002832029
5572,305,10,5.88,3.056,0.365,-0.605,172.5,3.0106929596902186,0.00918136,0.007646227661737845,0.00762723,0.000538665,0.000538665,0.0122418,0.00950596844006417,0.00947913,0.000713814,0.000713814,1.3333318811156518,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.17245,0.42903,1.37788,38.12696,1.60121,1.01545,0,0,0.002829106
5573,305,11,5.88,3.054,0.365,-0.605,217.7,-2.483603525587931,0.00323337,0.0009519737386850543,0.000808761,0.000502155,0.000502155,-0.000314888,0.0007615537565805844,0.000719869,0.000248501,0.000248501,-0.09738693684916974,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.17245,0.42903,1.37788,38.12696,1.60121,1.01545,0,0,0.002834956
5574,305,12,5.88,3.053,0.365,-0.605,232.7,-2.221804137788782,0.00505999,0.0014220200032699962,0.00121576,0.00073761,0.00073761,-0.00200528,0.0013317744195485961,0.00113721,0.000693092,0.000693092,-0.39630117846082696,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.17245,0.42903,1.37788,38.12696,1.60121,1.01545,0,0,0.002837887
5575,305,13,5.88,3.052,0.365,-0.605,247.8,-1.9582594207376376,0.00636576,0.0014303947276664577,0.00109443,0.000921006,0.000921006,-0.000775275,0.000968702394969683,0.000927192,0.000280534,0.000280534,-0.12178828608053084,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.17245,0.42903,1.37788,38.12696,1.60121,1.01545,0,0,0.002840822
5576,305,14,5.88,3.05,0.365,-0.606,262.9,-1.6947147036864945,0.00736078,0.0014282474907833726,0.0013257,0.000531423,0.000531423,0.00165714,0.0012132587312918873,0.0011612,0.000351584,0.000351584,0.22513103230907597,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.17132,0.42776,1.37654,38.06143,1.59882,1.01454,0,0,0.002842616
5577,305,15,5.88,3.048,0.365,-0.606,278.0,-1.4311699866353502,0.0106078,0.0016567453985449907,0.00127584,0.0010569,0.0010569,-0.00352896,0.0012122959776675827,0.00114159,0.000407963,0.000407963,-0.3326759554290239,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.17132,0.42776,1.37654,38.06143,1.59882,1.01454,0,0,0.002848506
5578,305,16,5.88,3.047,0.365,-0.607,293.1,-1.167625269584206,0.0173218,0.002232946394206543,0.00173887,0.00140085,0.00140085,-0.00347064,0.0017554849747807584,0.0014623,0.000971291,0.000971291,-0.20036254892678593,e1-DVCS2 Hall B,e1-DVCS2 Hall B,https://journals.aps.org/prc/abstract/10.1103/PhysRevC.98.045203,-2.17018,0.42649,1.3752,37.99611,1.59643,1.01363,0,0,0.00284736
